episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
865,9,-55.60317942478455,-0.024710321118178533,18355.811197916668,32167.47439236111,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
866,2,-0.1428242152614963,-250.54100492902083,19170.0205078125,23615.576171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
867,15,33.292720860190414,-100.05766969408431,11877.2234375,35072.58580729167,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
868,8,-0.07753713163814943,-62.704282850793994,13382.9755859375,28157.487548828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
869,2,-0.12891886150347262,-250.98082506258203,10162.560302734375,48232.46875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
870,10,-0.03563989458857554,-50.17789151133175,11140.040771484375,25910.96259765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
871,1,-0.0170940143179212,-501.05716196589026,5967.8525390625,30259.189453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
872,4,-0.08392011336914144,-125.29272589544794,15867.863830566406,35978.67431640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
873,15,-0.058396477450220426,-33.398969886871605,11419.321647135417,31695.260546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
874,3,-0.09954622100066564,-167.0642716257742,14553.069986979166,31976.522135416668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
875,10,-50.092133750478396,0.04162172612266292,16036.14501953125,31100.63701171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
876,5,-100.14479572970383,0.14479572970383853,15152.96123046875,29066.632421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
877,3,-166.8314302114118,0.16476354474514346,12462.07421875,39432.07421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
878,5,-100.07373515097285,0.07373515097285852,7339.6447265625,27551.3421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
879,5,-0.035100457871224,-100.2913917236648,12189.04482421875,25076.4748046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
880,11,-0.10515213212551176,-45.460589308742016,13298.21142578125,33320.02627840909,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
881,8,-0.12639171118860457,-62.63603901084447,12786.506439208984,31576.560791015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
882,2,-250.11989850647925,0.11989850647925697,2781.4520263671875,18255.83251953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
883,8,-0.06871877888660713,-62.56016779609455,12885.938232421875,34369.741943359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
884,14,-35.76412925855987,-35.73911511996018,12421.156773158482,27816.763671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
885,7,-0.10532180581337014,-71.57810140756638,13166.974870954242,26094.40401785714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
886,5,-0.18020537858534677,-100.08955631705595,7118.9537109375,27760.198046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
887,9,-55.62220314859363,0.02200210550533554,11302.016330295139,35949.295789930555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
888,1,-0.227625502620266,-500.89609922948347,3716.439697265625,25029.748046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
889,4,-125.08816295509669,0.08816295509669206,5393.482360839844,20049.21923828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
890,12,-0.13148991591491152,-41.61961707379162,7596.716491699219,29833.534505208332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
891,2,-250.20254819884522,0.202548198845226,17088.99267578125,44579.79296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
892,15,-0.05899075188544408,-33.3995057997938,16287.119856770832,27884.655338541666,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
893,5,-100.13957076574573,0.12280154307459087,9345.89453125,27668.230859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
894,5,-0.06966307502258849,-100.17455553189727,8777.572241210937,23475.766015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
895,14,35.62764303187753,-71.39890520475423,14227.954153878349,32425.719168526786,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
896,3,-0.0739501881044776,-167.12982905367383,6336.054036458333,38718.397135416664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
897,13,-0.09184901572921231,-38.45281034436277,14286.875112680289,33542.68103966346,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
898,17,29.354016126312494,-58.83730696988461,11697.591351677389,28495.884880514706,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
899,3,-0.08083793443237064,-167.08064185308288,15882.546549479166,30621.533528645832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
900,2,-0.16024359408835653,-250.7463510673801,18384.33447265625,32590.1435546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
901,2,-0.1360999444330802,-250.92816636793003,8362.970703125,39716.546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
902,9,-0.14093207086961676,-55.64535312207227,14843.029486762152,35136.91384548611,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
903,5,-0.18975069099752967,-100.05788718083781,11594.329296875,25268.0796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
904,17,-0.06813811608575837,-29.40523800348318,14763.875674977022,35017.93296185662,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
905,6,-0.18418585201886942,-83.32754996421355,11236.710286458334,32944.893880208336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
906,7,71.40287947848967,-143.00962038382232,12599.416015625,28726.373604910714,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
907,3,-0.15274852005400041,-166.86329831359734,21137.572916666668,44405.170572916664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
908,1,-0.11099929112329505,-500.9077817315806,8721.5126953125,26966.47265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
909,1,-0.08813562725904966,-501.1089078596207,7991.5283203125,37409.82421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
910,1,-0.15732006122463638,-501.0036481686007,20988.728515625,21064.017578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
911,18,-0.12024588641299123,-27.759858967258232,16933.606499565973,32347.973741319445,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
912,7,-0.06859820385420322,-71.60118913791499,11328.12255859375,34305.72265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
913,11,-0.11659083734829156,-45.43341783419861,13756.247114701704,40923.177201704544,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
914,14,-0.08519543936098958,-35.70570701129542,12196.528093610492,30205.939871651786,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
915,10,-0.09963197403536289,-50.022709127950506,15654.18974609375,29427.03173828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
916,1,-0.16628109909328656,-501.0186867258974,7831.986328125,31880.572265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
917,13,-0.12946215309515569,-38.48672098479128,13237.962364783654,29732.410606971152,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
918,10,-0.07248517810585035,-50.07420822933021,10746.463940429687,30212.938671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
919,1,-0.2012120344715021,-500.8051749456579,11230.4111328125,29819.27734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
920,13,-0.08872160525467725,-38.519844078249484,15614.68719951923,41006.13003305288,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
921,2,-0.10065981148385619,-250.72520780547958,3184.30029296875,32385.810546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
922,1,-500.2232799703546,0.22327997035460237,19057.21875,26255.107421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
923,2,-0.03059244509742045,-250.77368809921978,20206.5751953125,22710.494140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
924,10,-0.06314510820964617,-50.03763398239358,10164.278076171875,30658.39677734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
925,11,-0.07049305042936836,-45.55440787137832,13851.233664772728,35377.154474431816,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
926,17,29.34032179405076,-58.84644934128003,14888.739487591913,30740.867244944853,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
927,9,-0.15453622735611275,-55.59571068392327,13305.690538194445,30460.859049479168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
928,11,-45.56100328217469,0.0958880397388196,11358.775257457386,32752.756303267044,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
929,6,-83.42892485460838,0.09559152127505538,17122.462972005207,34591.657877604164,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
930,14,-0.0861141890542951,-35.733175998473065,19361.34695870536,37459.01018415178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
931,14,-0.07999065998284481,-35.70691570913929,12498.6865234375,36284.6181640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
932,8,-0.09463696229132132,-62.575088162553605,8630.986938476562,26734.650756835938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
933,10,-0.06150349013964161,-50.04915276427991,13213.049560546875,40172.5146484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
934,1,-0.08552017658366588,-500.97920581596077,18176.96484375,35722.1484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
935,2,-0.05874344712752981,-250.91158782498434,8905.56884765625,22892.86474609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
936,8,-62.609784761386884,0.10978476138688675,11937.367309570312,33687.134521484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
937,9,55.50156442935843,-111.05711998491398,8193.184760199652,36678.30490451389,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
938,2,-0.040373266263908705,-250.79379051205683,11171.6064453125,50269.8828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
939,7,-0.039183231498011985,-71.61974163013896,8101.51579938616,42213.90931919643,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
940,11,-0.08604766878772487,-45.54926723729937,10217.957164417614,27355.958096590908,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
941,9,-0.11261939072255485,-55.6083477720763,15983.754340277777,29952.383680555555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
942,4,-0.07815565856645557,-125.19708378591896,15065.948974609375,34474.86279296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
943,5,-0.11741617695534605,-100.31732322243984,13422.67138671875,35071.340234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
944,6,-0.098576923700593,-83.40484337679295,11233.888997395834,36534.0185546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
945,2,-250.21038174211492,0.21038174211491517,26775.279296875,39310.0595703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
946,4,-0.15771958733507258,-125.09476091109688,10511.1982421875,27908.27392578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
947,6,-0.061245616692171316,-83.48141071514885,17658.936442057293,33997.74609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
948,19,-0.09583166539636655,-26.275966528239802,13021.486257452714,37037.05972450658,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
949,8,-62.591173423290705,0.057955404325055256,11876.383056640625,31080.015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
950,18,-27.883820187631713,-27.76170304928468,16828.945963541668,37399.94845920139,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
951,17,-0.10280589652525415,-29.38188540489747,13603.99724264706,30884.858340992647,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
952,6,-0.11104598587799636,-83.38971382563749,14333.064615885416,42902.609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
953,4,-0.17953564303840844,-125.23243093521418,14455.785217285156,30612.998046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
954,14,-35.82624959857964,0.11196388429393049,10487.319414411273,28262.003836495536,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
955,14,-35.803325573219944,0.08903985893423115,11084.49476841518,29900.869001116072,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
956,15,-0.09200925564709518,-33.34981770175117,11257.0853515625,37359.778645833336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
957,5,-100.12161854677194,0.12161854677193233,13926.0716796875,37471.688671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
958,4,-0.13979266768155496,-125.31220922868948,14554.19580078125,30122.56396484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
959,9,-0.11306696946080974,-55.646656604573124,9593.809326171875,27339.352430555555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
960,16,-31.345113747023923,0.09511374702392239,14590.897750854492,35753.55651855469,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
961,8,-62.62282404343637,0.12282404343636691,8657.61572265625,32256.63427734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
962,11,-45.625096536059694,0.17055108151424062,15633.47900390625,37781.34463778409,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
963,12,-41.76911763767501,0.1024509710083417,16159.660685221354,32796.154622395836,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
964,23,-21.805220649667966,0.06609021488535882,13103.807702105978,33340.36391813859,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
965,5,-100.1609762634349,0.16097626343490432,8241.165478515624,33988.5537109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
966,4,-125.22328276138914,0.08428112508823536,13574.4951171875,35849.32666015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
967,3,-166.68920863115085,-0.0798357801095799,13799.09423828125,37891.34375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
968,22,-22.780798176270277,0.053525448997548124,12112.289084694603,35265.28719815341,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
969,5,-100.11279811080593,0.11279811080592095,10755.823046875,27495.75546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
970,6,-83.3684908406848,-0.5978100499056495,9794.356648763021,34544.524739583336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
971,18,-27.833537857929688,0.05576008015190854,11140.558715820312,31673.962565104168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
972,5,-100.06642853964567,0.06642853964566083,11297.9759765625,36786.73828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
973,8,-62.52579320880392,0.025793208803918843,17941.142150878906,28729.63671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
974,13,-38.56821885290819,0.10668039136972328,7927.268704927885,35483.32872596154,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
975,10,-0.0695344200104333,-50.1502302342834,13145.555419921875,31774.4982421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
976,16,-0.0799724232335906,-31.268857726047116,12981.40805053711,43539.016357421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
977,3,-0.17448949339470557,-167.2026869514797,10782.775065104166,29705.244140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
978,11,-0.0678862782721949,-45.70531171404139,13741.349054509943,32939.07457386364,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
979,6,-83.38647576202861,0.05314242869527567,14231.158365885416,29873.257161458332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
980,11,-45.557045356541806,0.10249990199635754,13897.091663707386,25589.336381392044,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
981,5,-100.08206935586347,0.08206935586345998,11368.6560546875,37830.877734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
982,13,-38.55748424208171,0.09566184560456822,10829.675123948316,28648.218975360578,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
983,16,-31.341220321440336,0.09122032144033539,15558.90542602539,26642.401428222656,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
984,3,-166.81846227546157,0.1517956087948956,19283.9921875,35550.376302083336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
985,15,-33.38312704202049,0.0497937086871562,14390.281038411458,42947.3826171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
986,7,-71.523374089855,0.09480266128356572,15930.56605747768,28046.927873883928,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
987,1,-500.11430108288096,0.11430108288098476,2127.405029296875,43153.5,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
988,6,-83.40340002802128,0.07006669468794811,11578.139200846354,28971.140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
989,6,-83.43370440314101,0.10037106980767552,19038.455240885418,33345.842122395836,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
990,6,-83.4646569165613,0.13132358322796958,14164.095052083334,41813.727864583336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
991,7,-71.5843940059983,0.15582257742687342,11903.104213169643,36108.398716517855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
992,8,-62.640697353243844,0.14069735324384192,10123.50033569336,29444.1298828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
993,14,-35.78268478542628,0.06839907114056128,14457.4072265625,28645.65206473214,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
994,18,-27.856123248351068,0.0769260328033514,12546.013861762152,31983.952039930555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
995,9,-55.70421044822915,0.14865489267359058,16277.277289496527,36987.722005208336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
996,16,-31.348495656709517,0.035974370719768625,12077.835662841797,30768.089233398438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
997,3,-166.78326038246192,0.11659371579526619,19261.988606770832,27688.036458333332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
